categ_id (catagory),default_code,description,combined,PackID,Sequence,Length 1,Width 1,Height 1,Weight 1
Finished Goods,RPP-3826US,"Panel Mover with 6"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights","[RPP-3826US] Panel Mover with 6"" Phenolic Casters, 2 Fixed and 2 Swivel & 3 Standard 26"" Uprights",Pack_0049,1,41,32,9,79
Finished Goods,RPP-3830,"Panel Mover Base and 3 standard 26"" Uprights Only. No Casters.","[RPP-3830] Panel Mover Base and 3 standard 26"" Uprights Only. No Casters.",Pack_0050,1,42,31,6,57
Finished Goods,RPP-3831,Panel Mover Base and 2 Standard Uprights. No Casters.,[RPP-3831] Panel Mover Base and 2 Standard Uprights. No Casters.,Pack_0051,1,42,31,6,50
Finished Goods,RPP-3850,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights","[RPP-3850] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights",Pack_0052,1,41,32,9,77
Finished Goods,RPP-3850-B,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights with Brakes","[RPP-3850-B] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard 26"" uprights with Brakes",Pack_0052,1,41,32,9,77
Finished Goods,RPP-3850US,"Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard uprights","[RPP-3850US] Panel Mover with 5"" Phenolic Casters, all swivel and 3 standard uprights",Pack_0052,1,41,32,9,77
Finished Goods,RPP-3850W,"Wooden Kiwi 3850 extended 48"" bed panel mover top tubes,3 standard uprights,5"" all swivel casters","[RPP-3850W] Wooden Kiwi 3850 extended 48"" bed panel mover top tubes,3 standard uprights,5"" all swivel casters",Pack_0052,1,41,32,9,77
Finished Goods,RPP-3850W-A,"Wooden Kiwi extended bed 53"" panel mover with 2 pcs. of angle iron,3 x-tall uprights,5"" all swivel","[RPP-3850W-A] Wooden Kiwi extended bed 53"" panel mover with 2 pcs. of angle iron,3 x-tall uprights,5"" all swivel",Pack_0052,1,41,32,9,77
Finished Goods,RPP-3851,"Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights","[RPP-3851] Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851 PW - Tall Side U,Tall Side Upright for Park West 3851 PWT unit painted Silver,[RPP-3851 PW - Tall Side U] Tall Side Upright for Park West 3851 PWT unit painted Silver,Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851 PW Shelf,"Park West Shelf 12 ga. x 24"" x 38.5 "" coated RED","[RPP-3851 PW Shelf] Park West Shelf 12 ga. x 24"" x 38.5 "" coated RED",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851 PW-N,"NARROW Park West Panel mover coated Red with 2 std (PW) side uprights,painted . 24"" width x 38...","[RPP-3851 PW-N] NARROW Park West Panel mover coated Red with 2 std (PW) side uprights,painted . 24"" width x 38...",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851 Red-NU,"3851 Coated Red, 5"" Poly casters 2 Sw, 2 Fixed NO Uprights","[RPP-3851 Red-NU] 3851 Coated Red, 5"" Poly casters 2 Sw, 2 Fixed NO Uprights",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851-B,"Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights with Brakes","[RPP-3851-B] Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights with Brakes",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851PW,"Park West 3851 black coated base with painted sides & end upright,5"" poly casters 2 F & 2 S , an...","[RPP-3851PW] Park West 3851 black coated base with painted sides & end upright,5"" poly casters 2 F & 2 S , an...",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851PWT,"Park West Black coated base , TALL painted sides & end upright , with removable coated shelf , ...","[RPP-3851PWT] Park West Black coated base , TALL painted sides & end upright , with removable coated shelf , ...",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3851US,"Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, 3 standard uprights","[RPP-3851US] Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, 3 standard uprights",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3852,"Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights","[RPP-3852] Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights",Pack_0048,1,41,32,9,76
Finished Goods,RPP-3852 - Vic,"3800 Panel Mover All Swivel 5"" Poly casters, 2 std uprights ,1 X-Tall upright","[RPP-3852 - Vic] 3800 Panel Mover All Swivel 5"" Poly casters, 2 std uprights ,1 X-Tall upright",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3852-B,"Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights with Brakes","[RPP-3852-B] Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights with Brakes",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3852PWT-(N.E.Up.),"Park West black coated base, with two tall side uprights, removable shelf 5"" poly casters 2 swiv...","[RPP-3852PWT-(N.E.Up.)] Park West black coated base, with two tall side uprights, removable shelf 5"" poly casters 2 swiv...",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3852US,"Panel Mover with 5"" Poly Casters, all swivel & 3 26"" uprights","[RPP-3852US] Panel Mover with 5"" Poly Casters, all swivel & 3 26"" uprights",Pack_0053,1,41,32,9,75
Finished Goods,RPP-3860,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights","[RPP-3860] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights",Pack_0049,1,41,32,9,79
Finished Goods,RPP-3860-B,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights with Brakes","[RPP-3860-B] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights with Brakes",Pack_0049,1,41,32,9,79
Finished Goods,RPP-3860US,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights","[RPP-3860US] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights",Pack_0049,1,41,32,9,79
Finished Goods,RPP-3861-B,"Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, and 2 45"" uprights with Brakes","[RPP-3861-B] Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, and 2 45"" uprights with Brakes",Pack_0054,1,40,29,9,54
Finished Goods,RPP-3863-B,"Panel Mover with 5"" Poly Casters, All Swivel, and 2 45"" Uprights with Brakes","[RPP-3863-B] Panel Mover with 5"" Poly Casters, All Swivel, and 2 45"" Uprights with Brakes",Pack_0054,1,40,29,9,54
Finished Goods,RPP-3865,"Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3865] Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights",Pack_0055,1,41,32,9,67
Finished Goods,RPP-3865-B,"Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights with Brakes","[RPP-3865-B] Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights with Brakes",Pack_0055,1,41,32,9,67
Finished Goods,RPP-3866,"Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights.","[RPP-3866] Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights.",Pack_0056,1,41,32,9,70
Finished Goods,RPP-3866- B,"Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights. with Brakes","[RPP-3866- B] Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights. with Brakes",Pack_0056,1,41,32,9,70
Finished Goods,RPP-3867,"Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights","[RPP-3867] Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights",Pack_0057,1,41,32,9,68
Finished Goods,RPP-3867- B,"Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3867- B] Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes",Pack_0057,1,41,32,9,68
Finished Goods,RPP-3868,"Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights","[RPP-3868] Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights",Pack_0056,1,41,32,9,70
Finished Goods,RPP-3868- B,"Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3868- B] Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes",Pack_0056,1,41,32,9,70
Finished Goods,RPP-3871,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3871] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights",Pack_0057,1,41,32,9,68
Finished Goods,RPP-3871- B,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3871- B] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights with Brakes",Pack_0057,1,41,32,9,68
Finished Goods,RPP-3872,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3872] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights",Pack_0055,1,41,32,9,67
Finished Goods,RPP-3900,"H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights","[RPP-3900] H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights",Pack_0058,1,40,28,6,65
Finished Goods,RPP-3900 - B,"H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights with Brakes","[RPP-3900 - B] H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights with Brakes",Pack_0058,1,40,28,6,65
Finished Goods,RPP-3901,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3901] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3901 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard upright...","[RPP-3901 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard upright...",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3901US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3901US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3908,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3908] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights",Pack_0060,1,56,33,8,127
Finished Goods,RPP-3908 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3908 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes",Pack_0060,1,56,33,8,127
Finished Goods,RPP-3908US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3908US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights",Pack_0060,1,56,33,8,127
Finished Goods,RPP-3910,"Heavy Duty Panel/Sheet Truck, Base and 2 Standard Uprights, No Casters","[RPP-3910] Heavy Duty Panel/Sheet Truck, Base and 2 Standard Uprights, No Casters",Pack_0060,1,56,33,8,127
Finished Goods,RPP-3911,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3911 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3911US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3912,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...","[RPP-3912] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3912 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...","[RPP-3912 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3913,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25...","[RPP-3913] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3913 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25"" ...","[RPP-3913 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25"" ...",Pack_0061,1,56,33,11,154
Finished Goods,RPP-3914,"Heavy Duty Panel/Sheet Truck, Base and 4 standard uprights, No Casters","[RPP-3914] Heavy Duty Panel/Sheet Truck, Base and 4 standard uprights, No Casters",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3915,"Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights","[RPP-3915] Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3915 - B,"Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights with Brakes","[RPP-3915 - B] Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights with Brakes",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3916,"Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...","[RPP-3916] Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3916 - B,"Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...","[RPP-3916 - B] Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3917 (3901-B),"Heavy Duty Panel/Sheet Mover Coated with 2 ea 8"" Swivel casters W/Brakes, 2 ea 8"" Fixed Casters...","[RPP-3917 (3901-B)] Heavy Duty Panel/Sheet Mover Coated with 2 ea 8"" Swivel casters W/Brakes, 2 ea 8"" Fixed Casters...",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3918,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights","[RPP-3918] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights",Pack_0063,1,56,33,11,158
Finished Goods,RPP-3918 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights with Brakes","[RPP-3918 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights with Brakes",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3918 N. U.,"H. D. Panel Mover base, 4 All Swivel 8"" poly casters, NO uprights","[RPP-3918 N. U.] H. D. Panel Mover base, 4 All Swivel 8"" poly casters, NO uprights",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3919,"Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...","[RPP-3919] Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3919 - B,"Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...","[RPP-3919 - B] Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...",Pack_0062,1,56,33,11,161
Finished Goods,RPP-3920,Lip Attachment for Heavy Duty Panel/Sheet Mover,[RPP-3920] Lip Attachment for Heavy Duty Panel/Sheet Mover,Pack_0064,1,10,12,14,14
Finished Goods,RPP-3921,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...","[RPP-3921] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3921 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...","[RPP-3921 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3923,"Heavy Duty Panel/Sheet truck with 8"" Air Free casters, 2 F & 2 SW with Brakes, no uprights","[RPP-3923] Heavy Duty Panel/Sheet truck with 8"" Air Free casters, 2 F & 2 SW with Brakes, no uprights",Pack_0059,1,56,33,8,123
Finished Goods,RPP-3928,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights","[RPP-3928] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights",Pack_0065,1,56,33,8,125
Finished Goods,RPP-3928 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights wi...","[RPP-3928 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights wi...",Pack_0065,1,56,33,8,125
Finished Goods,RPP-3931,"Painted 3900 Base 3 Uprights 5"" Poly casters 2 F & 2 S ( BELLCOMB)","[RPP-3931] Painted 3900 Base 3 Uprights 5"" Poly casters 2 F & 2 S ( BELLCOMB)",Pack_0065,1,56,33,8,125
Finished Goods,RPP-3937,"H.D. coated panel mover base, 8"" poly- 2sw/w brake, 2 fixed, 2 -37"" uprights, 1 custom push hand...","[RPP-3937] H.D. coated panel mover base, 8"" poly- 2sw/w brake, 2 fixed, 2 -37"" uprights, 1 custom push hand...",Pack_0065,1,56,33,8,125
Finished Goods,RPP-3940,"Mini Platform truck , 1 push handle , no casters","[RPP-3940] Mini Platform truck , 1 push handle , no casters",Pack_0065,1,56,33,8,125
Finished Goods,RPP-3941,"Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle","[RPP-3941] Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle",Pack_0066,1,41,28,9,56
Finished Goods,RPP-3942,"Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle and 1 ...","[RPP-3942] Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle and 1 ...",Pack_0067,1,41,28,9,60
Finished Goods,RPP-3943,"Mini Platform truck, 1 Push handle, 1 retaining end, NO casters","[RPP-3943] Mini Platform truck, 1 Push handle, 1 retaining end, NO casters",Pack_0067,1,41,28,9,60
Finished Goods,RPP-3950,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3950] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle",Pack_0068,1,56,33,9,88
Finished Goods,RPP-3950 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...","[RPP-3950 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...",Pack_0068,1,56,33,9,88
Finished Goods,RPP-3951,"Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3951] Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3951 - B,"Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes","[RPP-3951 - B] Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3952,"Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle","[RPP-3952] Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3952 - B,"Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3952 - B] Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle with Brakes",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3953,"Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3953] Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle",Pack_0070,1,56,33,9,109
Finished Goods,RPP-3953 - B,"Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...","[RPP-3953 - B] Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...",Pack_0070,1,56,33,9,109
Finished Goods,RPP-3953-R,"Heavy Duty platform truck 6"" phenolic casters 2 Sw. & 2 Fixed, 1 push handle,1 retaining end","[RPP-3953-R] Heavy Duty platform truck 6"" phenolic casters 2 Sw. & 2 Fixed, 1 push handle,1 retaining end",Pack_0070,1,56,33,9,109
Finished Goods,RPP-3954,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle","[RPP-3954] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle",Pack_0071,1,56,33,9,89
Finished Goods,RPP-3954 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3954 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes",Pack_0071,1,56,33,9,89
Finished Goods,RPP-3955,"Heavy Duty Platform Truck, Base and 1 Push Handle, No Casters","[RPP-3955] Heavy Duty Platform Truck, Base and 1 Push Handle, No Casters",Pack_0072,1,56,33,9,84
Finished Goods,RPP-3957,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3957] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle",Pack_0073,1,56,33,9,95
Finished Goods,RPP-3957 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes","[RPP-3957 - B] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes",Pack_0073,1,56,33,9,95
Finished Goods,RPP-3958,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle","[RPP-3958] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle",Pack_0074,1,56,33,9,96
Finished Goods,RPP-3958 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3958 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle with Brakes",Pack_0074,1,56,33,9,96
Finished Goods,RPP-3959,"Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle","[RPP-3959] Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle",Pack_0075,1,56,33,9,111
Finished Goods,RPP-3959 - B,"Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3959 - B] Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes",Pack_0075,1,56,33,9,111
Finished Goods,RPP-3960,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...","[RPP-3960] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...",Pack_0076,1,56,33,9,98
Finished Goods,RPP-3960 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...","[RPP-3960 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...",Pack_0076,1,56,33,9,98
Finished Goods,RPP-3964,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...","[RPP-3964] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...",Pack_0077,1,56,33,9,99
Finished Goods,RPP-3964 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...","[RPP-3964 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...",Pack_0077,1,56,33,9,99
Finished Goods,RPP-3967,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...","[RPP-3967] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...",Pack_0078,1,56,33,9,105
Finished Goods,RPP-3967 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...","[RPP-3967 - B] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...",Pack_0078,1,56,33,9,105
Finished Goods,RPP-3968,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining End","[RPP-3968] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining End",Pack_0079,1,56,33,9,107
