categ_id (catagory),default_code,description,combined,PackID,Sequence,Length 1,Width 1,Height 1,Weight 1
Finished Goods,RPP-3851,"Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights","[RPP-3851] Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights",,1,41,32,9,75
Finished Goods,RPP-3851 PW - Tall Side U,Tall Side Upright for Park West 3851 PWT unit painted Silver,[RPP-3851 PW - Tall Side U] Tall Side Upright for Park West 3851 PWT unit painted Silver,,1,41,32,9,75
Finished Goods,RPP-3851 PW Shelf,"Park West Shelf 12 ga. x 24"" x 38.5 "" coated RED","[RPP-3851 PW Shelf] Park West Shelf 12 ga. x 24"" x 38.5 "" coated RED",,1,41,32,9,75
Finished Goods,RPP-3851 PW-N,"NARROW Park West Panel mover coated Red with 2 std (PW) side uprights,painted . 24"" width x 38...","[RPP-3851 PW-N] NARROW Park West Panel mover coated Red with 2 std (PW) side uprights,painted . 24"" width x 38...",,1,41,32,9,75
Finished Goods,RPP-3851 Red-NU,"3851 Coated Red, 5"" Poly casters 2 Sw, 2 Fixed NO Uprights","[RPP-3851 Red-NU] 3851 Coated Red, 5"" Poly casters 2 Sw, 2 Fixed NO Uprights",,1,41,32,9,75
Finished Goods,RPP-3851-B,"Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights with Brakes","[RPP-3851-B] Panel Mover with 5"" Poly Casters, 2 Fixed and 2 Swivel, 3 Standard Uprights with Brakes",,1,41,32,9,75
Finished Goods,RPP-3851PW,"Park West 3851 black coated base with painted sides & end upright,5"" poly casters 2 F & 2 S , an...","[RPP-3851PW] Park West 3851 black coated base with painted sides & end upright,5"" poly casters 2 F & 2 S , an...",,1,41,32,9,75
Finished Goods,RPP-3851PWT,"Park West Black coated base , TALL painted sides & end upright , with removable coated shelf , ...","[RPP-3851PWT] Park West Black coated base , TALL painted sides & end upright , with removable coated shelf , ...",,1,41,32,9,75
Finished Goods,RPP-3851US,"Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, 3 standard uprights","[RPP-3851US] Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, 3 standard uprights",,1,41,32,9,75
Finished Goods,RPP-3852,"Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights","[RPP-3852] Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights",,1,41,32,9,76
Finished Goods,RPP-3852 - Vic,"3800 Panel Mover All Swivel 5"" Poly casters, 2 std uprights ,1 X-Tall upright","[RPP-3852 - Vic] 3800 Panel Mover All Swivel 5"" Poly casters, 2 std uprights ,1 X-Tall upright",,1,41,32,9,75
Finished Goods,RPP-3852-B,"Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights with Brakes","[RPP-3852-B] Panel Mover with 5"" Poly Casters, all swivel & 3 standard 26"" uprights with Brakes",,1,41,32,9,75
Finished Goods,RPP-3852PWT-(N.E.Up.),"Park West black coated base, with two tall side uprights, removable shelf 5"" poly casters 2 swiv...","[RPP-3852PWT-(N.E.Up.)] Park West black coated base, with two tall side uprights, removable shelf 5"" poly casters 2 swiv...",,1,41,32,9,75
Finished Goods,RPP-3852US,"Panel Mover with 5"" Poly Casters, all swivel & 3 26"" uprights","[RPP-3852US] Panel Mover with 5"" Poly Casters, all swivel & 3 26"" uprights",,1,41,32,9,75
Finished Goods,RPP-3860,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights","[RPP-3860] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights",,1,41,32,9,79
Finished Goods,RPP-3860-B,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights with Brakes","[RPP-3860-B] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights with Brakes",,1,41,32,9,79
Finished Goods,RPP-3860US,"Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights","[RPP-3860US] Panel Movers with 6"" Phenolic Casters, all swivel & 3 26"" uprights",,1,41,32,9,79
Finished Goods,RPP-3861-B,"Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, and 2 45"" uprights with Brakes","[RPP-3861-B] Panel Mover with 5"" Poly Casters, 2 fixed and 2 swivel, and 2 45"" uprights with Brakes",,1,40,29,9,54
Finished Goods,RPP-3863-B,"Panel Mover with 5"" Poly Casters, All Swivel, and 2 45"" Uprights with Brakes","[RPP-3863-B] Panel Mover with 5"" Poly Casters, All Swivel, and 2 45"" Uprights with Brakes",,1,40,29,9,54
Finished Goods,RPP-3865,"Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3865] Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights",,1,41,32,9,67
Finished Goods,RPP-3865-B,"Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights with Brakes","[RPP-3865-B] Panel Mover with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights with Brakes",,1,41,32,9,67
Finished Goods,RPP-3866,"Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights.","[RPP-3866] Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights.",,1,41,32,9,70
Finished Goods,RPP-3866- B,"Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights. with Brakes","[RPP-3866- B] Panel Mover with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 2 standard uprights. with Brakes",,1,41,32,9,70
Finished Goods,RPP-3867,"Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights","[RPP-3867] Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights",,1,41,32,9,68
Finished Goods,RPP-3867- B,"Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3867- B] Panel Mover with 5"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes",,1,41,32,9,68
Finished Goods,RPP-3868,"Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights","[RPP-3868] Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights",,1,41,32,9,70
Finished Goods,RPP-3868- B,"Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3868- B] Panel Mover with 6"" Phenolic Casters, all swivel, and 2 standard uprights with Brakes",,1,41,32,9,70
Finished Goods,RPP-3871,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3871] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights",,1,41,32,9,68
Finished Goods,RPP-3871- B,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3871- B] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights with Brakes",,1,41,32,9,68
Finished Goods,RPP-3872,"Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3872] Panel Mover with 5"" Poly Casters, all swivel, and 2 standard uprights",,1,41,32,9,67
Finished Goods,RPP-3900,"H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights","[RPP-3900] H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights",,1,40,28,6,65
Finished Goods,RPP-3900 - B,"H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights with Brakes","[RPP-3900 - B] H.D. platform truck coated base, 8 "" poly casters 2 swivel, 2 fixed NO uprights with Brakes",,1,40,28,6,65
Finished Goods,RPP-3901,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3901] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights",,1,56,33,8,123
Finished Goods,RPP-3901 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard upright...","[RPP-3901 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard upright...",,1,56,33,8,123
Finished Goods,RPP-3901US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights","[RPP-3901US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 standard uprights",,1,56,33,8,123
Finished Goods,RPP-3908,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3908] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights",,1,56,33,8,127
Finished Goods,RPP-3908 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes","[RPP-3908 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights with Brakes",,1,56,33,8,127
Finished Goods,RPP-3908US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights","[RPP-3908US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 2 standard uprights",,1,56,33,8,127
Finished Goods,RPP-3910,"Heavy Duty Panel/Sheet Truck, Base and 2 Standard Uprights, No Casters","[RPP-3910] Heavy Duty Panel/Sheet Truck, Base and 2 Standard Uprights, No Casters",,1,56,33,8,127
Finished Goods,RPP-3911,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",,1,56,33,11,154
Finished Goods,RPP-3911 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",,1,56,33,11,154
Finished Goods,RPP-3911US,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...","[RPP-3911US] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 swivel, 2 fixed casters and 4 standard upri...",,1,56,33,11,154
Finished Goods,RPP-3912,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...","[RPP-3912] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...",,1,56,33,11,154
Finished Goods,RPP-3912 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...","[RPP-3912 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 3 Xtra Tall 37.25"" ...",,1,56,33,11,154
Finished Goods,RPP-3913,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25...","[RPP-3913] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25...",,1,56,33,11,154
Finished Goods,RPP-3913 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25"" ...","[RPP-3913 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 2 Xtra Tall 37.25"" ...",,1,56,33,11,154
Finished Goods,RPP-3914,"Heavy Duty Panel/Sheet Truck, Base and 4 standard uprights, No Casters","[RPP-3914] Heavy Duty Panel/Sheet Truck, Base and 4 standard uprights, No Casters",,1,56,33,11,161
Finished Goods,RPP-3915,"Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights","[RPP-3915] Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights",,1,56,33,11,161
Finished Goods,RPP-3915 - B,"Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights with Brakes","[RPP-3915 - B] Heavy Duty Panel/Sheet truck 8"" Poly Casters ALL Swivel, 2 ea Xtra Tall 37.25"" Uprights with Brakes",,1,56,33,11,161
Finished Goods,RPP-3916,"Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...","[RPP-3916] Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...",,1,56,33,11,161
Finished Goods,RPP-3916 - B,"Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...","[RPP-3916 - B] Heavy Duty Panel/Sheet Mover with 8"" Poly Casters, 2 fixed & 2 swivel, & 4 ea Xtra Tall 37.25"" U...",,1,56,33,11,161
Finished Goods,RPP-3917 (3901-B),"Heavy Duty Panel/Sheet Mover Coated with 2 ea 8"" Swivel casters W/Brakes, 2 ea 8"" Fixed Casters...","[RPP-3917 (3901-B)] Heavy Duty Panel/Sheet Mover Coated with 2 ea 8"" Swivel casters W/Brakes, 2 ea 8"" Fixed Casters...",,1,56,33,11,161
Finished Goods,RPP-3918,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights","[RPP-3918] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights",,1,56,33,11,158
Finished Goods,RPP-3918 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights with Brakes","[RPP-3918 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, All Swivel, & 4 Standard Uprights with Brakes",,1,56,33,11,161
Finished Goods,RPP-3918 N. U.,"H. D. Panel Mover base, 4 All Swivel 8"" poly casters, NO uprights","[RPP-3918 N. U.] H. D. Panel Mover base, 4 All Swivel 8"" poly casters, NO uprights",,1,56,33,11,161
Finished Goods,RPP-3919,"Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...","[RPP-3919] Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...",,1,56,33,11,161
Finished Goods,RPP-3919 - B,"Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...","[RPP-3919 - B] Heavy Duty Panel Mover with 5"" Phenolic Casters All Swivel, 2 Each Xtra Tall 37.25"" Uprights, ...",,1,56,33,11,161
Finished Goods,RPP-3920,Lip Attachment for Heavy Duty Panel/Sheet Mover,[RPP-3920] Lip Attachment for Heavy Duty Panel/Sheet Mover,,1,10,12,14,14
Finished Goods,RPP-3921,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...","[RPP-3921] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...",,1,56,33,8,123
Finished Goods,RPP-3921 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...","[RPP-3921 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, No U...",,1,56,33,8,123
Finished Goods,RPP-3923,"Heavy Duty Panel/Sheet truck with 8"" Air Free casters, 2 F & 2 SW with Brakes, no uprights","[RPP-3923] Heavy Duty Panel/Sheet truck with 8"" Air Free casters, 2 F & 2 SW with Brakes, no uprights",,1,56,33,8,123
Finished Goods,RPP-3928,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights","[RPP-3928] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights",,1,56,33,8,125
Finished Goods,RPP-3928 - B,"Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights wi...","[RPP-3928 - B] Heavy Duty Panel/Sheet Truck with 8"" Poly Casters, all swivel, and 1 Push Handle, No Uprights wi...",,1,56,33,8,125
Finished Goods,RPP-3931,"Painted 3900 Base 3 Uprights 5"" Poly casters 2 F & 2 S ( BELLCOMB)","[RPP-3931] Painted 3900 Base 3 Uprights 5"" Poly casters 2 F & 2 S ( BELLCOMB)",,1,56,33,8,125
Finished Goods,RPP-3937,"H.D. coated panel mover base, 8"" poly- 2sw/w brake, 2 fixed, 2 -37"" uprights, 1 custom push hand...","[RPP-3937] H.D. coated panel mover base, 8"" poly- 2sw/w brake, 2 fixed, 2 -37"" uprights, 1 custom push hand...",,1,56,33,8,125
Finished Goods,RPP-3940,"Mini Platform truck , 1 push handle , no casters","[RPP-3940] Mini Platform truck , 1 push handle , no casters",,1,56,33,8,125
Finished Goods,RPP-3941,"Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle","[RPP-3941] Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle",,1,41,28,9,56
Finished Goods,RPP-3942,"Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle and 1 ...","[RPP-3942] Mini Heavy Duty Platform Truck with 4"" Hard Rubber Casters, all swivel, and 1 Push Handle and 1 ...",,1,41,28,9,60
Finished Goods,RPP-3943,"Mini Platform truck, 1 Push handle, 1 retaining end, NO casters","[RPP-3943] Mini Platform truck, 1 Push handle, 1 retaining end, NO casters",,1,41,28,9,60
Finished Goods,RPP-3950,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3950] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle",,1,56,33,9,88
Finished Goods,RPP-3950 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...","[RPP-3950 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...",,1,56,33,9,88
Finished Goods,RPP-3951,"Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3951] Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle",,1,56,33,9,106
Finished Goods,RPP-3951 - B,"Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes","[RPP-3951 - B] Heavy Duty Platform Truck with 5"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes",,1,56,33,9,106
Finished Goods,RPP-3952,"Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle","[RPP-3952] Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle",,1,56,33,9,106
Finished Goods,RPP-3952 - B,"Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3952 - B] Heavy Duty Platform Truck with 5"" Poly Casters, all swivel, and 1 Push Handle with Brakes",,1,56,33,9,106
Finished Goods,RPP-3953,"Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3953] Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle",,1,56,33,9,109
Finished Goods,RPP-3953 - B,"Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...","[RPP-3953 - B] Heavy Duty Platform Truck with 6"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle with...",,1,56,33,9,109
Finished Goods,RPP-3953-R,"Heavy Duty platform truck 6"" phenolic casters 2 Sw. & 2 Fixed, 1 push handle,1 retaining end","[RPP-3953-R] Heavy Duty platform truck 6"" phenolic casters 2 Sw. & 2 Fixed, 1 push handle,1 retaining end",,1,56,33,9,109
Finished Goods,RPP-3954,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle","[RPP-3954] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle",,1,56,33,9,89
Finished Goods,RPP-3954 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3954 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes",,1,56,33,9,89
Finished Goods,RPP-3955,"Heavy Duty Platform Truck, Base and 1 Push Handle, No Casters","[RPP-3955] Heavy Duty Platform Truck, Base and 1 Push Handle, No Casters",,1,56,33,9,84
Finished Goods,RPP-3957,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle","[RPP-3957] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle",,1,56,33,9,95
Finished Goods,RPP-3957 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes","[RPP-3957 - B] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle with Brakes",,1,56,33,9,95
Finished Goods,RPP-3958,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle","[RPP-3958] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle",,1,56,33,9,96
Finished Goods,RPP-3958 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3958 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle with Brakes",,1,56,33,9,96
Finished Goods,RPP-3959,"Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle","[RPP-3959] Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle",,1,56,33,9,111
Finished Goods,RPP-3959 - B,"Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes","[RPP-3959 - B] Heavy Duty Platform Truck with 6"" Phenolic Casters, all swivel, and 1 Push Handle with Brakes",,1,56,33,9,111
Finished Goods,RPP-3960,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...","[RPP-3960] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...",,1,56,33,9,98
Finished Goods,RPP-3960 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...","[RPP-3960 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, 2 fixed and 2 swivel, and 1 Push Handle, and...",,1,56,33,9,98
Finished Goods,RPP-3964,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...","[RPP-3964] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...",,1,56,33,9,99
Finished Goods,RPP-3964 - B,"Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...","[RPP-3964 - B] Heavy Duty Platform Truck with 5"" Phenolic Casters, all swivel, and 1 Push Handle and 1 Retainin...",,1,56,33,9,99
Finished Goods,RPP-3967,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...","[RPP-3967] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...",,1,56,33,9,105
Finished Goods,RPP-3967 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...","[RPP-3967 - B] Heavy Duty Platform Truck with 8"" Poly Casters, 2 fixed and 2 swivel, and 1 Push Handle, and 1 R...",,1,56,33,9,105
Finished Goods,RPP-3968,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining End","[RPP-3968] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining End",,1,56,33,9,107
Finished Goods,RPP-3968 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining En...","[RPP-3968 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining En...",,1,56,33,9,107
Finished Goods,RPP-3969 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes","[RPP-3969 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes",,1,56,33,9,72
Finished Goods,RPP-3969 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes","[RPP-3969 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes",,2,15,13,10,28
Finished Goods,RPP-3970,"Heavy Duty Platform Truck with 1 Push Handle and 1 Retaining End, No Casters","[RPP-3970] Heavy Duty Platform Truck with 1 Push Handle and 1 Retaining End, No Casters",,1,56,33,9,106
Finished Goods,RPP-3971,"Heavy Duty Platform Base Only, No Casters, No Push Handle","[RPP-3971] Heavy Duty Platform Base Only, No Casters, No Push Handle",,1,56,33,9,106
Finished Goods,RPP-3972,"Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel","[RPP-3972] Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel",,1,56,33,9,106
Finished Goods,RPP-3972 - B,"Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel with Brakes","[RPP-3972 - B] Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel with Brakes",,1,56,33,9,106
Finished Goods,RPP-3973,"Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights","[RPP-3973] Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights",,1,56,33,9,106
Finished Goods,RPP-3973 - B,"Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights with Brakes","[RPP-3973 - B] Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights with Brakes",,1,56,33,9,106
Finished Goods,RPP-3980,"Heavy Duty Narrow Panel/Sheet Mover, 2 End Uprights, NO Casters","[RPP-3980] Heavy Duty Narrow Panel/Sheet Mover, 2 End Uprights, NO Casters",,1,56,33,9,106
Finished Goods,RPP-3981,Heavy Duty Narrow Panel/Sheet mover no casters & no uprights.,[RPP-3981] Heavy Duty Narrow Panel/Sheet mover no casters & no uprights.,,1,56,33,9,106
Finished Goods,RPP-3984,"Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights","[RPP-3984] Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights",,1,56,33,9,106
Finished Goods,RPP-3984 - B,"Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights with Brakes","[RPP-3984 - B] Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights with Brakes",,1,56,33,9,106
